,id,artist,title,album,popularity,artist_ids,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
100,3ZO6EywjX6YpCB7zd2Il0u,Planet Asia,Magnetic Lord,The Golden Buddha,18,7dGfoIWAb0h9eGpl3vEkVo,0.393,0.831,8,-7.354,1,0.0907,0.0112,0.000228,0.579,0.438,83.289,156119,4
101,0xZHRR3nmQxB8Dym89edbk,SwizZz,Blow A Cloud,Haywire,27,3nSjdp5h4cbbTOn59qKKHR,0.833,0.975,11,-7.48,0,0.0996,0.00804,0.0,0.296,0.593,94.997,222509,4
102,0avNvzdNEugRo6UvRy3QUE,Doe Boy,Mama Neva Understand,Streetz Need Me,17,6aLoJJxz7MV2iZ423S8tJC,0.813,0.795,1,-5.18,0,0.338,0.129,0.0,0.13,0.779,148.036,309159,4
103,1XqrFC2XB7iUE7cStrF82H,Freddie Gibbs,One Eighty Seven (feat. Problem),ESGN - Evil Seeds Grow Naturally,29,0Y4inQK6OespitzD6ijMwb,0.774,0.642,6,-6.656,1,0.126,0.000523,0.0,0.107,0.265,139.996,209136,4
104,4HZSbTnA6a1vfDJbQmx8RM,Radikal Chef,Taksorryzezijem,"Freeride, Vol. 2",25,"5Bdw1DlKOvAJkLbZ7Xb7Zq, 1pbHr0sN6e6MvAL5GTLTK0",0.717,0.762,9,-5.375,0,0.32,0.158,0.0,0.205,0.248,140.032,220000,4
105,5gkXdxocub8DQVdwExS1Ka,ELHAE,Comfortable,All Have Fallen,36,6TrQLQR8tUluPbmdPy6jqY,0.688,0.288,6,-10.1,0,0.101,0.171,1.57e-06,0.12,0.308,122.021,184960,4
106,3pdHWxpeFJqai3skQcRr41,Abhi The Nomad,Somebody to Love,Marbled,54,1gUi2utSbJLNPddYENJAp4,0.827,0.525,6,-5.823,0,0.0309,0.118,0.00674,0.107,0.883,119.985,250000,4
107,4gKhtgKw8RxTT2V5mczQWP,Oxymoron,Selfrule,Fuck the Nineties...Here's Our Noize,11,00Pr9IKkyFOeWNs6sVv2HS,0.503,0.968,5,-4.687,1,0.0555,7.87e-06,2.41e-06,0.0913,0.807,131.984,151160,4
108,4K5pcpieqet2CCCiYgYohU,Drachenlord,Ulu,Ulu,21,32NwB52qRB6AqswORCxOpV,0.685,0.598,1,-9.26,1,0.146,0.721,0.0,0.0841,0.629,142.054,192000,4
109,5K5RBfNxVj8SoEvU5FSDDZ,Big Mello,Flossin,Southside Story,10,"7cTUKWe96m3QwHMkDPnw8l, 1AYGjj4J5zQz5TYuya7oFT",0.781,0.351,1,-15.377,1,0.26,0.471,0.0,0.103,0.794,132.042,315000,4
110,7dS6gAy9tu3BBxtV8cAyfR,Ea$y Money,Time Is Money,"The Motive of Nearly Everybody, Yo",1,2euOp64AlH80wue5CdwwrF,0.67,0.671,0,-8.229,0,0.0671,0.101,0.0,0.172,0.609,87.969,166360,4
111,0a1Ip2eCoKTDCpppBoXewG,SwizZz,Ramble,Haywire,23,3nSjdp5h4cbbTOn59qKKHR,0.714,0.911,11,-8.423,0,0.0534,0.0202,0.0,0.395,0.576,128.525,209373,4
112,7hnFkjg4UiswoAPITc9P32,Compton's Most Wanted,Niggaz Strugglin,Music To Driveby,19,0SAPzv3jNXclYYSHOnJyjg,0.785,0.673,7,-7.547,0,0.207,0.319,0.0,0.369,0.686,79.993,211467,4
113,4oQkcfukOHfKsmeoeXQLWC,"Tyler, The Creator",Rusty (feat. Domo Genesis & Earl Sweatshirt),Wolf,55,"4V8LLVI7PbaPR0K2TGSxFF, 6vHBuUxrcpn1do5UaEJ7g6, 3A5tHz1SfngyOZM2gItYKu",0.495,0.677,11,-5.646,1,0.25,0.00529,0.000265,0.396,0.375,81.478,309693,4
114,6WKVwP8w68kVcQ8Elgk0zD,Kushingham Productions,Buy It (Originally Performed by Lil Uzi Vert) [Karaoke Version],"Studio Remix Hip-Hop and R&B Instrumentals Album, Vol. 19",13,3pJuHWKFuK2R7xyxhHN1t0,0.673,0.414,2,-11.728,1,0.0393,0.576,0.932,0.136,0.0512,142.012,175804,4
115,5FXKGC4WT8xUb76Md2iw0r,Ebony Eyez,Stand Up,7 Day Cycle,2,2jBfYWAs5KZQ1UHyt8wQSs,0.745,0.815,6,-5.551,0,0.177,0.0332,0.0,0.243,0.45,91.021,255000,4
116,5W0erlwG8MxxfTVg7ahxg9,CHRIST DILLINGER,SUPER VILLAIN MUSIC,SUPER VILLAIN MUSIC,9,"5wtRHmD5xeAYuwxiteR5t3, 31MSv2Hfy0SLlAc7p3DYBR, 4jKJcl7HTKV6FXKizgJiaY",0.845,0.575,11,-4.122,0,0.405,0.0143,5.86e-05,0.135,0.853,120.011,194001,4
117,1xBq6fPxqoGJJKx6rNkXuS,Noiseferatu,Crescendo,Crescendo,27,2Y3XKZXXGA7qPFrOjJqWgV,0.692,0.478,8,-11.477,0,0.0989,0.141,0.000788,0.103,0.097,172.105,147907,4
118,4STnruOS34o1TIMxi9p6KF,Fetty Wap,Time (feat. Monty),Fetty Wap (Deluxe),46,"6PXS4YHDkKvl1wkIl4V8DL, 1Wnfj5qZsp8nPsGBBRRa4W",0.778,0.577,4,-5.313,1,0.0512,0.146,0.0,0.195,0.547,123.977,278693,4
119,3I91I6enF4M7kIBzJGYmQM,Lord Vicar,The Answer,Signs of Osiris,16,1wWxscpcux50FKanp8CadH,0.253,0.927,6,-4.555,1,0.0448,4.03e-06,0.00175,0.3,0.363,126.807,255187,4
120,5VWAGtJbLsbTEkmy21l9Di,Jimmy Powers,Evolution,Cali-Foreigner,1,7I4VqWpNK5AdmyYEVNOIiC,0.71,0.778,0,-5.198,1,0.0796,0.00172,0.0,0.219,0.793,90.011,171382,4
121,6vorn8mxZdSOknYBe0VUdj,NEW INJURIES,T.R.U. Skull,T.R.U. Skull,0,2k6SJuBTogFk69VC2mrrhU,0.459,0.83,9,-6.133,1,0.506,0.105,0.777,0.266,0.366,114.182,100952,4
122,2MTBaxm0ECZuBtfI9KEUZy,Banks & Steelz,Speedway Sonora,Anything But Words,24,3bWdqOEkgKiSmVnHZM2feN,0.557,0.903,0,-4.476,0,0.0811,0.000163,3.43e-05,0.082,0.359,124.962,255453,4
123,18hwP9NB3nKaNzL8Fd9VPi,Andre Nickatina,Wut U Mean (feat. Equipto),Khanthology,9,"7boQqq2hUcz9kHcQOecG4j, 4mPPxTpWqDR5rmOrTOh4nk",0.751,0.943,2,-4.667,1,0.0723,0.0313,0.0,0.0596,0.665,93.941,265600,4
124,7DbkoykqyNASESifzohIpA,Masta Ace & Marco Polo,Man Law (feat. Styles P),A Breukelen Story,18,"1qSvRXIiuE4WuRUhZtsFXA, 3FQVWA8Owd6lje2nMg1qcl, 1wo9h8DP7M0M1orKuGZgWv, 2x8KDZdSONA3872CnhaAlX",0.473,0.651,1,-7.705,1,0.278,0.169,0.000222,0.409,0.505,177.822,262316,4
125,3QjcGuFbOSiKqFNOXTNDp6,South Central Cartel,Its an Scc Thang,Nation Wide,11,"492BTrKk9HdCmjgLZ3vjbo, 27ikZCtjy0DWxLgTNcRHUo",0.776,0.498,7,-8.14,1,0.221,0.0916,0.0,0.168,0.54,90.026,247981,4
126,1lnfudke0xqeju7dnIZhos,Berner,Gon' Do (feat. Bone Thugs-N-Harmony),RICO,43,"2lrtGWxNXWjd0JzDLKXubI, 5spEJXLwD1sKUdC2bnOHPg",0.804,0.542,1,-9.177,1,0.177,0.102,0.00116,0.109,0.155,112.989,321339,4
127,5YOrFU8EDq6XPQcmAsrADS,SahBabii,King of the Jungle,S.A.N.D.A.S.,36,7GuUYiGZOzQwq4L6gAfy1T,0.691,0.643,1,-9.825,1,0.274,0.351,0.0,0.715,0.28,123.796,207933,4
128,4Z3RMEptgADzXdpUrntxVd,Otis Mensah,Cereal Box Philosophy,Rap Poetics,1,7k5Y1D2fR4hNGx2ZtVjpUw,0.786,0.462,11,-10.396,0,0.408,0.328,0.0,0.147,0.795,95.696,143882,4
129,1gwevPkbcL6Vthq7MdwDWq,Phil J.,Jungle Fever,Jungle Fever,13,"5D2KHBBywjO32ifLVWSci9, 5FmiNhQ4fzSu7hLIlM3gkc",0.754,0.609,11,-5.424,0,0.147,0.542,5.07e-06,0.106,0.781,174.009,236591,4
130,7t4GCnsTKX7oBxDJQZtdv9,Ben Fero,2020,YABANİ,61,2kS0jWMkkFBL0mrl0VotD0,0.813,0.649,11,-6.593,0,0.26,0.605,0.0,0.0901,0.613,120.019,166685,4
131,2hSsvrAGiPmkGXnR7KkvHs,South Central Cartel,Sowhatusayin,South Central Cartel Latest and Greatest,19,492BTrKk9HdCmjgLZ3vjbo,0.669,0.934,6,-2.032,0,0.252,0.029,0.0,0.265,0.747,82.049,408573,4
132,36lvHclutjnWH3sg5IIxOC,The Royal Concept,Silver Lining,The Man Without Qualities,16,7LAucJAvbQa7ZIA0qP8YI2,0.442,0.756,2,-8.17,1,0.0327,4.68e-05,0.157,0.0695,0.302,98.964,236953,4
133,6rqj2zeKhLy3exkuFi6mSz,"Tyler, The Creator",Answer,Wolf,63,4V8LLVI7PbaPR0K2TGSxFF,0.368,0.838,8,-6.465,0,0.0487,0.00329,5.74e-06,0.115,0.477,72.19,230067,4
134,5KYetKot3usas3etIU8M68,Oxymoron,Stereotype,Feed the Breed,5,00Pr9IKkyFOeWNs6sVv2HS,0.455,0.861,11,-2.769,0,0.0724,0.00376,1.64e-06,0.144,0.809,147.816,234053,4
135,2AOWaYS7MTTrkJrXpMyA9f,Dj Weedim,Zéro,Zéro,20,"1k0mwo8CyFp0ZlAGcu4LA7, 3fuKnH3dMr7jsT7ZxyL3z7",0.884,0.697,10,-7.758,0,0.268,0.205,0.0,0.117,0.92,125.995,114045,4
136,7JiQpV35eeRslaJh9X8EN4,MDC,Sexy and Christian,This Bloods for You...Millions of Damn Christians,5,5JQSncL9xdFUl0FrdYMWV0,0.348,0.837,9,-8.746,0,0.167,0.0114,0.15,0.195,0.677,134.766,211915,4
137,5tyzONWk6m6Wj4WUpVFTnp,Abhi The Nomad,BTFL,Modern Trash,31,"1gUi2utSbJLNPddYENJAp4, 6i1Mxe8dCYvZnlY7pVWuYX",0.858,0.381,9,-14.619,0,0.324,0.111,1.8e-05,0.402,0.5,101.0,183390,4
138,3ngNrGYDcBTeAqtsCjhtnH,E-40,Ask About Me,History: Function & Mob Music (Deluxe Version),13,"3crnzLy8R4lVwaigKEOz7V, 4sb7rZNN93BSS6Gqgepo4v, 6nltEpEZtqZD1v4YJLlaZI",0.562,0.718,5,-6.003,0,0.423,0.00557,0.0,0.177,0.472,179.934,247733,4
139,7CkbRn6S0itJqcqn88AtSV,XXXTENTACION,going down!,?,67,15UsOTVnJzReFVN1VCnxy4,0.873,0.663,1,-4.086,1,0.15,0.0216,0.000356,0.0867,0.525,135.499,115194,4
140,1qcWsDOVg8SWtGTIR37mEF,White Rain,C'est la vie,C'est la vie,1,"26XBNwZe08zQHfJKxMQBbO, 02D5bR6gCw7i1Rlb9RJw8o",0.777,0.874,1,-4.713,1,0.243,0.0515,1.29e-05,0.0618,0.533,91.022,240007,4
141,5dJJ6sbNbOThSix4rrQ4Bi,Jaxxon D. Silva,I Think I'm Sick,Open To Closure,20,2xyB69da0CCHYgs9WUgFr1,0.77,0.478,2,-9.505,1,0.0483,0.197,0.000154,0.145,0.442,126.082,215000,4
142,3npHZbjWJZ6nZWP7vaQPPu,Cherry Blu,Here We Are,Here We Are,14,"5aQcwghOfyd6FLSSBZF0xM, 6RPLfI95V4juSTtpBumiWk",0.79,0.736,0,-4.593,0,0.166,0.318,0.0,0.0899,0.553,98.042,159184,4
143,2H2UkNX536No8Xwac0yBov,Kane & Abel,Shake It Like A Dog,No Limit Greatest Hits,33,1Ts4PBN5v68vkqWVs6bYL2,0.856,0.645,7,-5.835,1,0.125,0.0271,0.0,0.0833,0.313,95.04,267293,4
144,3IqI8boTYbqJKEybByt4T3,Tropkillaz,Dame Mais,Dame Mais,53,"5bzWtCkjIAMgN93gLt56SO, 6syQjkQSMIrzw5cFnNRheo, 13A9x5VINTOaVnYxK4rbNQ",0.727,0.837,9,-7.336,1,0.0671,0.024,8.14e-05,0.338,0.565,100.023,194840,4
145,0FvuwJibPseu098OBy6Hwj,Macca Squad,Słów zasób feat. Buczer,Maccaradża mówi dość,3,"4Wel91kpdvVSCyjAqjUNuM, 02tQ309SzZZ0bYs2yyO60G",0.634,0.67,0,-6.782,1,0.0658,0.000495,1.91e-06,0.0936,0.176,137.98,266347,4
146,4LwJDIt0Jiln5hKOBFdCFd,Dj Weedim,Guestlist,Boulangerie française Vol.2,11,"1k0mwo8CyFp0ZlAGcu4LA7, 0e1ElCq01rC8cBp6iXd163, 3JudvZnY94AkCzfAVXzawN",0.836,0.745,1,-5.39,0,0.119,0.0447,0.0,0.0556,0.443,130.073,197330,4
147,4uvw9LpUxcPfZcrHxrT3vh,UNDADASEA,"DZIĘKI, DZIĘKI",DA GROOVEMENT,36,6hZYddpRlNr42XnhZwcbgb,0.801,0.808,10,-8.176,0,0.187,0.067,0.0,0.289,0.732,103.013,232179,4
148,5RErsp8KxI6uRL1qte4uy1,Eshon Burgundy,Ghostface,For the Love of Money,19,25VsRrXJg8wvvMSSVwmp8E,0.582,0.749,1,-7.457,1,0.309,0.072,0.0,0.213,0.592,156.127,255375,4
149,7Fwu9EcTPeYCPLJm40ocCX,reezy,neptunes,feueremoji,42,1ul8iLt2WnFe2UIyovjg7q,0.868,0.612,6,-5.4,0,0.298,0.0347,5.11e-05,0.0781,0.473,164.092,154813,4
150,1bYjWWpROUmKeBSWb0b6Qr,Tom Petty and the Heartbreakers,So You Want To Be A Rock & Roll Star - Live At The Wiltern/1985,Pack Up The Plantation: Live!,41,4tX2TplrkIP4v05BNC903e,0.341,0.888,2,-12.37,1,0.0541,0.00422,0.000313,0.957,0.561,142.78,216500,4
151,4TQSoDVzBcjL4pCMS4BPEC,SpaceMan Zack,Suicide Drive,Suicide Drive,23,53dPePMlci6GqJXISlntSK,0.509,0.672,2,-7.771,1,0.101,0.553,0.0,0.0982,0.376,75.077,166478,4
152,52lCumD1vtMheSGYtWG08G,Dj Weedim,Trop fort trop balèze,Boulangerie française 20 / 20 (Synthèse),22,"1k0mwo8CyFp0ZlAGcu4LA7, 5l8WyvJ50fdSghK2ySNq1y",0.704,0.945,10,-5.066,0,0.0518,0.286,0.000519,0.106,0.676,163.064,165907,4
153,2KWnQlRkLfZ8hRByZ4HrkI,Meganoidi,The Penguin Against Putrid Powell,Outside the Loop Stupendo Sensation,9,0hE20Z0HAEHnVHM0v84MVR,0.672,0.975,4,-4.874,1,0.0709,0.0335,0.0,0.234,0.696,122.628,166023,4
154,6cHlBIY1NmdVVlHoSfwx0u,Quando Rondo,Letter to You,Life B4 Fame,43,4IprNlQiJZUUJhDl0fL2SL,0.724,0.631,0,-5.846,1,0.373,0.15,0.0,0.154,0.334,154.872,136290,4
155,4BTtwbO1lVStV3h8CyAJHw,C-Note,Ride With Us,Street Fame,0,"7aJgZeWVFzRf96TinYwgsu, 0KepLKzKAUPX1eE7TAmoza",0.853,0.537,9,-4.079,0,0.27,0.199,0.0,0.0391,0.7,100.015,230600,4
156,21tCoQFFPNXP2LvSL6dtoE,Yung Ro,Pop Out,777,31,1mQWZPciU2mObkw2Fpgbxg,0.862,0.727,5,-8.645,0,0.469,0.124,0.0,0.0274,0.675,139.927,139344,4
157,6kTRwf1wMbCnRqK4WH6TDY,Ghetto Mafia N Decatur,Boyz in Blue,Ghetto Mafia Greatest Hits,1,6RLRhvnDFuVcGUetW3rEaJ,0.694,0.736,7,-7.505,1,0.284,0.157,0.0,0.227,0.467,151.969,308114,4
158,6tYL1tBaqTcaqXIykzfF7M,2Pac,"All About U (ft. Nate Dogg, Snoop Dogg, Fatal, Yani Hadati)",All Eyez On Me,67,"1ZwdS5xdxEREPySFridCfh, 5LeeuJrsH0LDgVTQikx0eF, 7hJcb9fa4alzcOq3EaNPoG, 1Oa0bMld0A3u5OTYfMzp5h, 7Kk52c4QPzzgXzsrce4rSF",0.859,0.792,2,-4.007,1,0.141,0.065,0.0,0.3,0.766,103.201,276813,4
159,5F4sowBB2rVzyT6EJ3nAor,McGruff,Harlem Kidz Get Biz,Destined To Be,12,0ZlMjCphI76sWiRzsM88RQ,0.577,0.587,2,-6.666,1,0.411,0.355,0.0,0.0836,0.654,166.107,182760,4
160,0gROJLj9tI4JkUyVcw4Irb,No Rules Clan,Jet Ski,Pantone,27,"6i28S1MHCSNJtufoq0DnPv, 0NcNqG01boinOKgb7ImmEJ",0.853,0.661,1,-7.457,1,0.193,0.318,7.15e-06,0.0984,0.735,84.393,164577,4
161,4mY4wqtwpcOZ46YhklwAHa,Meganoidi,Another Day,Outside the Loop Stupendo Sensation,7,0hE20Z0HAEHnVHM0v84MVR,0.646,0.866,11,-6.014,0,0.0565,0.0142,1.48e-05,0.347,0.533,91.659,195976,4
162,4LZsyQ1VRdqZhEqb8LpPlh,What So Not,We Can Be Friends,We Can Be Friends (Quiet Bison Remix),50,"4AA8eXtzqh5ykxtafLaPOi, 3niPESDNKjDtTNfWzxZkXv",0.568,0.639,9,-5.127,1,0.217,0.00125,1.42e-05,0.0668,0.364,139.827,263502,4
163,36GP74icpNxUtis1ogwkpB,U.N.L.V.,Rape U 4 Your Life,Uptown 4 Life,8,4o52X0x5nh6Q8vnDKuy14G,0.765,0.774,6,-6.053,0,0.19,0.0856,0.0,0.529,0.44,94.434,274573,4
164,62IuGE89fVCloJDu4iOaO5,The Royal Concept,Radio,Royal,26,7LAucJAvbQa7ZIA0qP8YI2,0.653,0.811,7,-5.521,1,0.043,0.0389,0.269,0.421,0.596,90.013,165293,4
165,2QfmSvSMwTXcvlIkU0w1Yk,Ufo361,Rich Rich,Rich Rich,55,5pVRwX5ZQR7hfJ18w8ZYkl,0.548,0.648,4,-4.796,0,0.292,0.0842,0.000487,0.123,0.232,141.937,204319,4
166,72fj1Xfm6FZhLE3wuTg97o,Oxymoron,The Day After,Feed the Breed,6,00Pr9IKkyFOeWNs6sVv2HS,0.497,0.92,0,-3.011,1,0.0492,0.00925,0.0,0.368,0.864,96.044,177253,4
167,3ZmGuiFMTgjyCjJvCUnvRD,8ruki,Ruki Is Like,Green Lobby Edition 2Luxe,31,"0ATaMBIaHwtM6LZpQam5r2, 55hsT9c29dKJa9ohFSmf1c",0.679,0.408,11,-17.551,0,0.39,0.475,5.11e-06,0.107,0.653,94.566,105774,4
168,2z7fxLBvBAcfkS6tsDKAQF,Dutch Nazari,Calma le onde,Ce lo chiede l'Europa,42,2mHrcXHBgPciUOYh3JHISu,0.628,0.562,11,-6.713,1,0.13,0.0089,0.0,0.0942,0.539,119.84,185000,4
169,7HYtSGfd8DqseVrfqIwdo2,Canibus,Igloo Music,"Time Flys, Life Dies... Phoenix Rise (Deluxe Version)",4,"2lQvoGjN6jJfsAkaywtgrB, 4VhYUWpDsLraUG6Sd8g9TF",0.732,0.809,0,-5.069,1,0.278,0.271,0.0,0.117,0.931,88.541,286237,4
170,2nnhszHkWQec2ZTMXohJVE,Keak Da Sneak,Nothing Without You,Deified,16,1sPpJhevOYz54gNgeh2LaV,0.652,0.763,5,-6.335,0,0.213,0.0975,0.0,0.343,0.542,93.949,218973,4
171,4gbP08gMJ5T5fEgsmlRmtb,U.N.L.V.,Head No Screws,Uptown 4 Life,5,4o52X0x5nh6Q8vnDKuy14G,0.722,0.801,8,-7.35,1,0.194,0.0475,0.0,0.183,0.422,85.916,218149,4
172,71lMX72d0ipWF2RPRK9RJj,Black Panther,2:32 (feat. Kimani Rogers),The Darkest Night Ever!!,0,"1UxkzG5whu2kocC2CBdRrb, 3HhcWlQ8Q2JMabTuGTc8pN",0.724,0.716,11,-5.587,0,0.229,0.041,0.0,0.188,0.641,141.473,234580,4
173,1GTwjeaUPmais5zLrElmPd,Gucci Mane,Hate Me Some More,BAYTL,7,"13y7CgLHjMVRMDqxdx0Xdo, 7hf8UwFbyfEYZsy1wHttpF",0.837,0.516,8,-6.464,1,0.235,0.186,0.0,0.0997,0.171,135.73,268747,4
174,5pwG10Bn12QBRU8p27ldHW,415,Anhedonia - Acoustic,Anhedonia (Acoustic),7,5umvPeDstxyLVzNHO1OlRN,0.566,0.411,9,-11.881,1,0.0427,0.727,0.0258,0.115,0.244,151.56,178364,4
175,5688kx92ZoTgMvNB643PeB,MDC,Chock Full of Shit,This Bloods for You...Millions of Damn Christians,9,5JQSncL9xdFUl0FrdYMWV0,0.415,0.594,2,-11.026,0,0.104,0.479,0.000751,0.623,0.368,88.245,213624,3
176,4fMecpV7dNH4WwPkS1J4Uh,Clairmont The Second,Coolest Loser,Quest For Milk And Honey (Black Edition),3,2FtWl97A21W2V0urMwaWn7,0.529,0.732,3,-6.599,0,0.692,0.0197,0.0,0.158,0.77,77.847,188885,4
177,0W1OeXDPntUH0BeyJtE9UM,Fetty Wap,Jugg (feat. Monty),Fetty Wap (Deluxe),53,"6PXS4YHDkKvl1wkIl4V8DL, 1Wnfj5qZsp8nPsGBBRRa4W",0.635,0.721,10,-4.811,0,0.049,0.0324,0.0,0.222,0.499,148.064,200253,4
178,4y4KG66qCAN2TTevOAEjHy,"Tyler, The Creator",She,Goblin,67,"4V8LLVI7PbaPR0K2TGSxFF, 2h93pZq0e7k5yf4dywlkpM",0.351,0.622,8,-6.495,0,0.235,0.256,3.44e-05,0.613,0.457,83.375,253387,4
179,7sIkxHmBjlHAc3aEpAQnm5,Doe Boy,Counterfeit (feat. Lil Durk),No Worries,16,"6aLoJJxz7MV2iZ423S8tJC, 3hcs9uc56yIGFCSy9leWe7",0.502,0.71,4,-5.639,0,0.173,0.0446,0.0,0.216,0.526,110.709,177450,5
180,6cz9TcEstLOxC3y4ZZD5Tz,Costa Gold,Feeling,300,36,"7q1aEytv83jXNECmyaMhgn, 3P3lkDIOlpOLZAk3dcjf2i, 0QHGCPmM4UgeNvrNPntSlu, 2CUoA5eNl575NSKMDwy9Ej, 6aCbXH85qN6xo54C7atSMx",0.673,0.399,5,-16.961,0,0.811,0.644,0.0,0.17,0.569,89.184,420674,4
181,12pIbjwM2Buj1PrhF5IKCb,Ciscero,RNS,Ciscero's Summer,11,"5oSCIcpPdrO3UhTMATxkYL, 7zrWMnPOpwr5AEt670VKMc",0.871,0.634,10,-7.186,0,0.302,0.184,0.0,0.0587,0.804,148.028,132973,4
182,0IacLXsubisBcD8XAKzCST,Curren$y,Friend or Foe,Gran Turismo,27,"6X8WdFjrNhXATMDSs26aCc, 5v0XTlB9FqNvfBfnw8n5b0",0.618,0.833,4,-6.513,0,0.265,0.0595,0.0,0.118,0.412,82.791,164819,4
183,76T8y91xMLWJgfsEsmWGxW,A$AP Ferg,Nasty (Who Dat) (feat. Migos),Still Striving,52,"5dHt1vcEm9qb8fCyLcB3HL, 6oMuImdp5ZcFhWP0ESe6mG",0.661,0.636,4,-4.551,0,0.118,0.0203,2.25e-05,0.378,0.428,179.041,209813,4
184,6bBnnrknLbDoOCUdKMkmnq,Ben Fero,Arkadaş,Arkadaş,61,2kS0jWMkkFBL0mrl0VotD0,0.81,0.631,4,-7.855,0,0.327,0.117,0.0,0.119,0.407,144.978,185567,4
185,0Z8CQefoaTwsjJ4vvNRBPz,Young Darhi,Freeza,Shikoki,12,4g6S2KmV5fUl1heIeqaLEc,0.582,1.0,4,1.401,1,0.361,0.0762,0.0,0.334,0.309,150.01,153600,4
186,4GYyxuJ4UpSJEPEcXZbU9p,ILL Bill,Society Is Brainwashed,The Hour Of Reprisal,24,1mMjwoytmHP5dTJbIQxN4V,0.647,0.918,7,-4.354,1,0.382,0.132,6.89e-06,0.896,0.358,94.828,224440,4
187,1evY1H2nHShReqYM7FmfO8,Lil Cobain,Bloodstain (Out),Dark Dreams,2,5ApXInE7ncRAZ9hyROOQq3,0.651,0.765,0,-7.057,0,0.0856,0.737,0.000856,0.107,0.254,105.117,139833,4
188,3fppX2i8sKifnGNy2u99AT,Sadat X,Eternally Yours,Black October,3,"7fDLDq2weBagiAFD2j17Al, 7kIwmGgbRW3JGeZZKuIYV7",0.749,0.723,1,-5.286,1,0.194,0.0516,1.2e-05,0.0963,0.209,88.934,252453,4
189,43OSqeBEQbwF2NYlsu8Kxu,Noiseferatu,Sideral,Sideral,30,2Y3XKZXXGA7qPFrOjJqWgV,0.788,0.383,8,-9.651,0,0.274,0.771,6.28e-06,0.111,0.546,84.931,194118,4
190,5Tta740wgBLoebIy8fWRWi,redveil,Grass,Niagara,35,"5BwsX8bXOFC1YnqSlyfOKM, 0YtAlItbWuipXD68YT498G",0.304,0.909,5,-5.591,0,0.381,0.529,0.0,0.505,0.415,152.596,148750,4
191,1bw4NRgYkzKrpOJNSJW0Kz,Myka 9,Delusions Of Grandeur,Gramophone,6,"07tB6knv7c0JsSbkfV5iZd, 2W1uCjgVGVZFzIuJHaU6sz",0.783,0.548,10,-12.234,0,0.303,0.162,0.0982,0.103,0.345,139.966,175100,4
192,1216FQhP55Kfr3b6GMHXEV,STL GLD,Ashes,The New Normal,5,"4zFRkIEFDflyA730lgxqGB, 2cqtuLnbDrAHvHkKRnSMBH, 0D6EgsOVm2DMuE2X36uDwU",0.743,0.687,11,-6.404,0,0.258,0.118,0.000519,0.315,0.545,83.024,199667,4
193,0smjRnaPNPR2KfeSKZAHrs,Cam'ron & Vado,American Greed,Gunz N' Butta,14,21nzdR9NCwo7IcMIuYRH2C,0.441,0.834,1,-7.561,1,0.487,0.00329,0.0,0.0807,0.712,76.778,233840,4
194,22L7bfCiAkJo5xGSQgmiIO,Kanye West,All Of The Lights,My Beautiful Dark Twisted Fantasy,75,5K4W6rqBFWDnAN6FQUkS6x,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,299613,4
195,5HaEwK6Oml3ofO2XXSMEsV,Ufo361,Shot,WAVE,55,"5pVRwX5ZQR7hfJ18w8ZYkl, 2gtmbs0Uas9TBSMqkA4zjE",0.721,0.785,7,-6.639,1,0.0703,0.0354,0.00294,0.65,0.257,105.044,224400,4
196,0AwzmgEvLtHoHvW8P7phRu,Mr. Yote,Rutt,Pello Phantasmo's Book of Brew,1,12i93qELHANFZjPVOKS4VJ,0.394,0.555,9,-11.659,1,0.266,0.902,0.00113,0.117,0.251,83.372,340547,4
197,4lxgTVWXLGNnnjWPyPGJAR,Berner,Wax Room (feat. Nipsey Hussle),Drugstore Cowboy,51,2lrtGWxNXWjd0JzDLKXubI,0.78,0.669,11,-7.484,0,0.238,0.381,5.48e-06,0.0584,0.53,96.035,251294,4
198,6S3R1aSzZlSJlZ8LE1SaWq,SWEETBOYBLONDEY,Ghetto,Ghetto,38,5PKNAQEEXyfYEmteXrSCGI,0.824,0.636,1,-6.926,1,0.0529,0.493,0.207,0.108,0.232,105.052,231714,4
199,1iqya96DnP2DwaVmn2yHbN,Paxquiao,Not Right Now,From Paxquiao to Her,1,1YhthHHCDrrokQ3xsYImWd,0.654,0.75,4,-8.428,0,0.301,0.0502,0.0,0.122,0.36,150.092,179278,4
200,6iqdyQpUgpO2dYXlqDoi5s,Black Coffee,Crazy - Quentin Harris Remix,Crazy (The Remixes),26,"6wMr4zKPrrR0UVz08WtUWc, 0iUfURNTBS7ScaEajv9Uve, 0XRU3hfrxwicmk4wRkqs8B",0.804,0.49,10,-7.212,0,0.0636,0.00143,0.785,0.0775,0.541,124.009,466375,4
201,4COCucaBcuL9tOVgXaTGW4,The Click,It's All the Same (feat. Baby & WC),Money & Muscle,19,"3s1xcekYgnSkBm8QK1uBYD, 7E1r06wbRiF2soZtFoc62z, 3NgwMzys77S7sgfh2W5k0V",0.936,0.564,8,-5.578,1,0.272,0.0554,4.01e-06,0.0578,0.882,95.99,297907,4
